ANGKATAN;JENIS_KELAMIN;PROSES_MASUK;NAMA_SEKOLAH;KOTA_SEKOLAH;JURUSAN_SEKOLAH;PRODI;LAMA_STUDI;IPK;
14;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,35;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,16;
14;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,43;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,83;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,57;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,26;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,49;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,44;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,23;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,33;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,25;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,16;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,16;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,20;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,23;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,55;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,45;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,30;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,24;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,60;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,00;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,09;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,19;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,04;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,31;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,84;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,02;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,41;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,77;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,19;
15;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,57;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,21;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,28;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,18;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,51;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,25;
15;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,11;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;2,99;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,23;
15;Pria;Nilai Rapor < 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,48;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,03;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,89;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,41;
15;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,88;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,09;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,09;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,69;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,16;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,21;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,59;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,12;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,38;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,39;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,79;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;2,95;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,07;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,30;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,49;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,28;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,39;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,14;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;2,97;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,01;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,71;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,16;
15;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,20;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,42;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,46;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,73;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,46;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,12;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,33;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;3,45;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,18;
15;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,28;
15;Wanita;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,23;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,29;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,08;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,44;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,26;
15;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,57;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,57;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,82;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,20;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,18;
15;Pria;Nilai Rapor < 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,34;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,86;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,40;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,49;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,42;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,41;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,11;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
15;Pria;BEASISWA;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,88;
15;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,56;
15;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,34;
15;Pria;BEASISWA;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,21;
15;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,86;
15;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,34;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,37;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,28;
15;Wanita;BEASISWA;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,50;
15;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,88;
15;Wanita;BEASISWA;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,59;
15;Pria;BEASISWA;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,39;
15;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,31;
15;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,63;
15;Pria;BEASISWA;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,48;
15;Pria;BEASISWA;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,55;
15;Wanita;Nilai Rapor >= 7.00;SMK;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,21;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,18;
15;Pria;Nilai Rapor < 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,52;
15;Pria;BEASISWA;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,48;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,45;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,08;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,41;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,37;
15;Wanita;BEASISWA;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,47;
15;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,51;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,57;
15;Pria;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,82;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,19;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,35;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,32;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,65;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,26;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,28;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
15;Pria;BEASISWA;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,51;
15;Pria;Nilai Rapor < 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,79;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,18;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,34;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,45;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,34;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,82;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,21;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,20;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,50;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,31;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,02;
15;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,74;
15;Pria;Nilai Rapor < 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,49;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,20;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,21;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,71;
15;Wanita;BEASISWA;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,53;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,45;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,30;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,15;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,43;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,40;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,33;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
15;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,46;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,29;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,47;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,27;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,20;
15;Wanita;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,10;
15;Pria;Nilai Rapor < 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,61;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,30;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,75;
15;Wanita;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,29;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,58;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,55;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;3,50;2,96;
15;Pria;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,42;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,45;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,17;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,33;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,49;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,12;
15;Wanita;Nilai Rapor >= 7.00;SMA;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,40;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,40;
15;Pria;Nilai Rapor >= 7.00;SMK;LUAR KOTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,47;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,36;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,88;
15;Pria;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,73;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,63;
15;Pria;Nilai Rapor >= 7.00;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,51;
15;Wanita;Nilai Rapor >= 7.00;SMA;TANGERANG;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,86;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,70;
15;Pria;Nilai Rapor >= 7.00;SMK;JAKARTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,49;
15;Pria;Nilai Rapor >= 7.00;SMK;TANGERANG;TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,50;3,00;
15;Wanita;BEASISWA;SMA;LUAR KOTA;NON TEKNIK INFORMATIKA;TEKNIK INFORMATIKA;4,00;3,77;
